graph_type,num_nodes,num_edges,exact_vc_size,dg_size,dg_ratio,ctqw_ratio,approx2_ratio,fastvc_ratio,sa_ratio
ER,128,5698,122,123,1.0081967213114753,1.0163934426229508,1.0491803278688525,1.0163934426229508,1.0
ER,128,5718,121,123,1.0165289256198347,1.0082644628099173,1.0578512396694215,1.024793388429752,1.0082644628099173
ER,128,5746,122,123,1.0081967213114753,1.0163934426229508,1.0491803278688525,1.0163934426229508,1.0081967213114753
ER,129,3224,116,118,1.0172413793103448,1.0258620689655173,1.0862068965517242,1.0344827586206897,1.0344827586206897
ER,129,3323,117,119,1.017094017094017,1.017094017094017,1.0940170940170941,1.0341880341880343,1.0256410256410255
ER,129,3290,116,120,1.0344827586206897,1.0344827586206897,1.0862068965517242,1.0344827586206897,1.0172413793103448
ER,129,3351,117,118,1.0085470085470085,1.0256410256410255,1.0940170940170941,1.0256410256410255,1.017094017094017
ER,129,3338,117,120,1.0256410256410255,1.0256410256410255,1.0940170940170941,1.0256410256410255,1.0256410256410255
ER,129,3297,117,118,1.0085470085470085,1.0341880341880343,1.0940170940170941,1.0427350427350428,1.0256410256410255
ER,129,3312,116,120,1.0344827586206897,1.0344827586206897,1.103448275862069,1.043103448275862,1.0344827586206897
ER,129,3385,117,120,1.0256410256410255,1.017094017094017,1.0769230769230769,1.0256410256410255,1.017094017094017
ER,129,3353,117,119,1.017094017094017,1.017094017094017,1.0940170940170941,1.0256410256410255,1.017094017094017
ER,129,3379,116,121,1.043103448275862,1.0258620689655173,1.103448275862069,1.043103448275862,1.0344827586206897
ER,129,4081,120,121,1.0083333333333333,1.0166666666666666,1.0666666666666667,1.025,1.0083333333333333
ER,129,4128,119,122,1.0252100840336134,1.0168067226890756,1.0756302521008403,1.0252100840336134,1.0168067226890756
ER,129,4151,120,121,1.0083333333333333,1.0,1.0666666666666667,1.025,1.0166666666666666
ER,129,4191,119,120,1.0084033613445378,1.0168067226890756,1.0756302521008403,1.0420168067226891,1.0168067226890756
ER,129,4161,119,121,1.0168067226890756,1.0084033613445378,1.0756302521008403,1.0336134453781514,1.0336134453781514
ER,129,4129,119,123,1.0336134453781514,1.0168067226890756,1.0756302521008403,1.0336134453781514,1.0168067226890756
ER,129,4175,119,119,1.0,1.0252100840336134,1.0756302521008403,1.0336134453781514,1.0252100840336134
ER,129,4184,120,121,1.0083333333333333,1.025,1.0666666666666667,1.0083333333333333,1.0083333333333333
ER,129,4205,119,122,1.0252100840336134,1.0168067226890756,1.0756302521008403,1.0252100840336134,1.0252100840336134
ER,129,4182,119,121,1.0168067226890756,1.0168067226890756,1.0756302521008403,1.0252100840336134,1.0252100840336134
ER,129,5758,122,123,1.0081967213114753,1.0163934426229508,1.0327868852459017,1.0245901639344261,1.0081967213114753
ER,129,5795,122,123,1.0081967213114753,1.0163934426229508,1.0491803278688525,1.0245901639344261,1.0
ER,129,5797,123,124,1.008130081300813,1.008130081300813,1.0406504065040652,1.008130081300813,1.0
ER,129,5779,123,124,1.008130081300813,1.008130081300813,1.0406504065040652,1.0,1.008130081300813
ER,129,5768,123,124,1.008130081300813,1.0,1.0406504065040652,1.016260162601626,1.008130081300813
ER,129,5768,123,124,1.008130081300813,1.008130081300813,1.0406504065040652,1.016260162601626,1.008130081300813
ER,129,5812,122,124,1.0163934426229508,1.0081967213114753,1.0491803278688525,1.0245901639344261,1.0163934426229508
ER,129,5782,122,124,1.0163934426229508,1.0163934426229508,1.0491803278688525,1.0327868852459017,1.0163934426229508
ER,129,5803,123,123,1.0,1.008130081300813,1.0406504065040652,1.008130081300813,1.008130081300813
ER,129,5827,122,123,1.0081967213114753,1.0081967213114753,1.0491803278688525,1.0245901639344261,1.0163934426229508
ER,130,3282,118,119,1.0084745762711864,1.0169491525423728,1.0847457627118644,1.0423728813559323,1.0254237288135593
ER,130,3379,118,120,1.0169491525423728,1.0254237288135593,1.0847457627118644,1.0254237288135593,1.0338983050847457
ER,130,3339,118,120,1.0169491525423728,1.0254237288135593,1.0847457627118644,1.0254237288135593,1.0254237288135593
ER,130,3398,118,119,1.0084745762711864,1.0254237288135593,1.1016949152542372,1.0254237288135593,1.0423728813559323
ER,130,3390,117,119,1.017094017094017,1.0256410256410255,1.0940170940170941,1.0512820512820513,1.017094017094017
ER,130,3359,118,120,1.0169491525423728,1.0254237288135593,1.1016949152542372,1.0338983050847457,1.0254237288135593
ER,130,3363,118,118,1.0,1.0169491525423728,1.1016949152542372,1.0338983050847457,1.0084745762711864
ER,130,3441,118,120,1.0169491525423728,1.0254237288135593,1.1016949152542372,1.0338983050847457,1.0169491525423728
ER,130,3398,118,122,1.0338983050847457,1.0254237288135593,1.0847457627118644,1.0254237288135593,1.0254237288135593
ER,130,3432,118,121,1.0254237288135593,1.0084745762711864,1.0847457627118644,1.0338983050847457,1.0169491525423728
ER,130,4151,120,122,1.0166666666666666,1.0166666666666666,1.0833333333333333,1.025,1.0166666666666666
ER,130,4194,120,122,1.0166666666666666,1.0083333333333333,1.0666666666666667,1.0416666666666667,1.0166666666666666
ER,130,4213,120,123,1.025,1.0333333333333334,1.0833333333333333,1.0166666666666666,1.025
ER,130,4249,120,121,1.0083333333333333,1.025,1.0833333333333333,1.0416666666666667,1.0166666666666666
ER,130,4230,120,122,1.0166666666666666,1.0166666666666666,1.0666666666666667,1.025,1.0166666666666666
ER,130,4200,119,122,1.0252100840336134,1.0252100840336134,1.0924369747899159,1.0420168067226891,1.0252100840336134
ER,130,4243,121,123,1.0165289256198347,1.0082644628099173,1.0743801652892562,1.024793388429752,1.0165289256198347
ER,130,4248,120,123,1.025,1.0166666666666666,1.0666666666666667,1.025,1.0166666666666666
ER,130,4269,121,123,1.0165289256198347,1.0082644628099173,1.0578512396694215,1.0165289256198347,1.0165289256198347
ER,130,4248,120,122,1.0166666666666666,1.025,1.0666666666666667,1.0333333333333334,1.0333333333333334
ER,130,5848,123,124,1.008130081300813,1.008130081300813,1.056910569105691,1.024390243902439,1.008130081300813
ER,130,5887,124,125,1.0080645161290323,1.0,1.0483870967741935,1.0161290322580645,1.0080645161290323
ER,130,5886,123,125,1.016260162601626,1.008130081300813,1.056910569105691,1.016260162601626,1.016260162601626
ER,130,5870,124,124,1.0,1.0080645161290323,1.0483870967741935,1.0080645161290323,1.0
ER,130,5855,124,125,1.0080645161290323,1.0161290322580645,1.032258064516129,1.0080645161290323,1.0080645161290323
ER,130,5861,124,124,1.0,1.0080645161290323,1.0483870967741935,1.0080645161290323,1.0080645161290323
ER,130,5904,123,124,1.008130081300813,1.016260162601626,1.056910569105691,1.032520325203252,1.016260162601626
ER,130,5874,123,125,1.016260162601626,1.016260162601626,1.056910569105691,1.024390243902439,1.016260162601626
ER,130,5889,124,124,1.0,1.0080645161290323,1.032258064516129,1.0,1.0161290322580645
ER,130,5923,124,125,1.0080645161290323,1.0080645161290323,1.0483870967741935,1.0080645161290323,1.0080645161290323
ER,131,3324,118,121,1.0254237288135593,1.0423728813559323,1.1016949152542372,1.0508474576271187,1.0169491525423728
ER,131,3441,118,122,1.0338983050847457,1.0254237288135593,1.1016949152542372,1.0423728813559323,1.0423728813559323
ER,131,3392,119,122,1.0252100840336134,1.0168067226890756,1.0924369747899159,1.0336134453781514,1.0168067226890756
ER,131,3443,118,122,1.0338983050847457,1.0254237288135593,1.1016949152542372,1.0423728813559323,1.0338983050847457
ER,131,3438,119,120,1.0084033613445378,1.0252100840336134,1.0924369747899159,1.0336134453781514,1.0084033613445378
ER,131,3409,119,120,1.0084033613445378,1.0252100840336134,1.0756302521008403,1.0336134453781514,1.0252100840336134
ER,131,3411,118,122,1.0338983050847457,1.0338983050847457,1.1016949152542372,1.0338983050847457,1.0338983050847457
ER,131,3496,119,121,1.0168067226890756,1.0168067226890756,1.0756302521008403,1.0336134453781514,1.0168067226890756
ER,131,3446,119,120,1.0084033613445378,1.0252100840336134,1.0924369747899159,1.0336134453781514,1.0252100840336134
ER,131,3489,119,122,1.0252100840336134,1.0168067226890756,1.0924369747899159,1.0252100840336134,1.0168067226890756
ER,131,4203,121,122,1.0082644628099173,1.0165289256198347,1.0743801652892562,1.0330578512396693,1.024793388429752
ER,131,4270,121,122,1.0082644628099173,1.024793388429752,1.0743801652892562,1.0330578512396693,1.0165289256198347
ER,131,4274,121,123,1.0165289256198347,1.0082644628099173,1.0743801652892562,1.024793388429752,1.0165289256198347
ER,131,4311,121,124,1.024793388429752,1.0165289256198347,1.0743801652892562,1.024793388429752,1.024793388429752
ER,131,4285,120,123,1.025,1.0166666666666666,1.0833333333333333,1.025,1.025
ER,131,4263,121,123,1.0165289256198347,1.0165289256198347,1.0743801652892562,1.0330578512396693,1.024793388429752
ER,131,4317,122,123,1.0081967213114753,1.0081967213114753,1.0655737704918034,1.0327868852459017,1.0
ER,131,4311,121,121,1.0,1.024793388429752,1.0578512396694215,1.0330578512396693,1.0165289256198347
ER,131,4333,121,121,1.0,1.0082644628099173,1.0743801652892562,1.0330578512396693,1.024793388429752
ER,131,4314,121,122,1.0082644628099173,1.0165289256198347,1.0743801652892562,1.024793388429752,1.0165289256198347
ER,131,5935,124,126,1.0161290322580645,1.0241935483870968,1.0483870967741935,1.0241935483870968,1.0161290322580645
ER,131,5985,125,125,1.0,1.008,1.04,1.016,1.008
ER,131,5969,124,126,1.0161290322580645,1.0080645161290323,1.0483870967741935,1.0241935483870968,1.0161290322580645
ER,131,5966,125,126,1.008,1.008,1.04,1.016,1.016
ER,131,5944,125,125,1.0,1.008,1.04,1.008,1.016
ER,131,5955,124,126,1.0161290322580645,1.0080645161290323,1.0483870967741935,1.0241935483870968,1.0080645161290323
ER,131,5997,124,126,1.0161290322580645,1.0080645161290323,1.0483870967741935,1.0241935483870968,1.0080645161290323
ER,131,5964,125,127,1.016,1.0,1.04,1.016,1.016
ER,131,5976,125,126,1.008,1.008,1.04,1.016,1.0
ER,131,6015,124,126,1.0161290322580645,1.0080645161290323,1.0483870967741935,1.0241935483870968,1.0161290322580645
ER,132,3373,119,122,1.0252100840336134,1.0084033613445378,1.0924369747899159,1.0420168067226891,1.0336134453781514
ER,132,3489,120,123,1.025,1.0166666666666666,1.0833333333333333,1.025,1.0166666666666666
ER,132,3443,120,123,1.025,1.0166666666666666,1.1,1.0333333333333334,1.025
ER,132,3499,120,122,1.0166666666666666,1.0166666666666666,1.0833333333333333,1.025,1.0166666666666666
ER,132,3490,120,123,1.025,1.0166666666666666,1.0833333333333333,1.0416666666666667,1.0083333333333333
ER,132,3459,120,123,1.025,1.0166666666666666,1.0833333333333333,1.025,1.025
ER,132,3463,120,122,1.0166666666666666,1.025,1.0833333333333333,1.0333333333333334,1.0166666666666666
ER,132,3545,120,120,1.0,1.0166666666666666,1.0833333333333333,1.0166666666666666,1.025
ER,132,3494,120,123,1.025,1.0166666666666666,1.0833333333333333,1.025,1.025
ER,132,3540,120,124,1.0333333333333334,1.0083333333333333,1.0833333333333333,1.025,1.025
ER,132,4268,122,125,1.0245901639344261,1.0081967213114753,1.0655737704918034,1.0245901639344261,1.0081967213114753
ER,132,4332,122,125,1.0245901639344261,1.0163934426229508,1.0655737704918034,1.0245901639344261,1.0163934426229508
ER,132,4346,123,124,1.008130081300813,1.016260162601626,1.056910569105691,1.024390243902439,1.024390243902439
ER,132,4381,123,125,1.016260162601626,1.008130081300813,1.056910569105691,1.024390243902439,1.0
ER,132,4351,122,124,1.0163934426229508,1.0245901639344261,1.0655737704918034,1.0245901639344261,1.0163934426229508
ER,132,4322,122,123,1.0081967213114753,1.0245901639344261,1.0655737704918034,1.0081967213114753,1.0163934426229508
ER,132,4381,122,125,1.0245901639344261,1.0081967213114753,1.0655737704918034,1.0245901639344261,1.0245901639344261
ER,132,4374,123,124,1.008130081300813,1.0,1.0731707317073171,1.016260162601626,1.0
ER,132,4401,122,124,1.0163934426229508,1.0163934426229508,1.0819672131147542,1.0245901639344261,1.0163934426229508
ER,132,4379,122,124,1.0163934426229508,1.0081967213114753,1.0819672131147542,1.0327868852459017,1.0163934426229508
ER,132,6017,125,127,1.016,1.016,1.04,1.024,1.016
ER,132,6071,126,126,1.0,1.0,1.0317460317460319,1.0158730158730158,1.007936507936508
ER,132,6072,126,127,1.007936507936508,1.0,1.0476190476190477,1.007936507936508,1.0158730158730158
ER,132,6058,125,128,1.024,1.016,1.056,1.024,1.008
ER,132,6036,125,125,1.0,1.008,1.056,1.024,1.024
ER,132,6043,126,128,1.0158730158730158,1.007936507936508,1.0476190476190477,1.0158730158730158,1.007936507936508
ER,132,6087,126,127,1.007936507936508,1.007936507936508,1.0476190476190477,1.0158730158730158,1.007936507936508
ER,132,6055,125,126,1.008,1.016,1.04,1.024,1.0
ER,132,6068,125,125,1.0,1.016,1.056,1.024,1.008
ER,132,6107,126,128,1.0158730158730158,1.007936507936508,1.0476190476190477,1.0158730158730158,1.007936507936508
ER,133,3427,120,122,1.0166666666666666,1.0333333333333334,1.0833333333333333,1.05,1.0166666666666666
ER,133,3539,121,123,1.0165289256198347,1.0165289256198347,1.0743801652892562,1.0165289256198347,1.0165289256198347
ER,133,3493,120,122,1.0166666666666666,1.0083333333333333,1.0833333333333333,1.025,1.0416666666666667
ER,133,3560,120,122,1.0166666666666666,1.0333333333333334,1.0833333333333333,1.0416666666666667,1.0333333333333334
ER,133,3548,121,125,1.0330578512396693,1.0082644628099173,1.0909090909090908,1.0165289256198347,1.0
ER,133,3510,120,122,1.0166666666666666,1.0416666666666667,1.0833333333333333,1.05,1.025
ER,133,3506,121,124,1.024793388429752,1.0165289256198347,1.0909090909090908,1.024793388429752,1.0165289256198347
ER,133,3595,121,121,1.0,1.024793388429752,1.0743801652892562,1.0330578512396693,1.024793388429752
ER,133,3550,121,124,1.024793388429752,1.024793388429752,1.0909090909090908,1.0330578512396693,1.024793388429752
ER,133,3594,121,124,1.024793388429752,1.024793388429752,1.0743801652892562,1.0165289256198347,1.024793388429752
ER,133,4337,123,124,1.008130081300813,1.016260162601626,1.056910569105691,1.024390243902439,1.008130081300813
ER,133,4399,123,125,1.016260162601626,1.0,1.056910569105691,1.032520325203252,1.008130081300813
ER,133,4411,123,126,1.024390243902439,1.024390243902439,1.056910569105691,1.032520325203252,1.016260162601626
ER,133,4453,123,123,1.0,1.008130081300813,1.056910569105691,1.032520325203252,1.016260162601626
ER,133,4418,123,125,1.016260162601626,1.024390243902439,1.0731707317073171,1.024390243902439,1.024390243902439
ER,133,4383,123,126,1.024390243902439,1.016260162601626,1.0731707317073171,1.024390243902439,1.008130081300813
ER,133,4436,123,125,1.016260162601626,1.016260162601626,1.0731707317073171,1.016260162601626,1.032520325203252
ER,133,4443,123,125,1.016260162601626,1.016260162601626,1.0731707317073171,1.032520325203252,1.024390243902439
ER,133,4471,124,127,1.0241935483870968,1.0080645161290323,1.064516129032258,1.0241935483870968,1.0161290322580645
ER,133,4443,123,125,1.016260162601626,1.008130081300813,1.0731707317073171,1.024390243902439,1.024390243902439
ER,133,6120,126,128,1.0158730158730158,1.0158730158730158,1.0476190476190477,1.0238095238095237,1.0158730158730158
ER,133,6158,126,128,1.0158730158730158,1.0158730158730158,1.0476190476190477,1.0238095238095237,1.0238095238095237
ER,133,6171,126,128,1.0158730158730158,1.0158730158730158,1.0476190476190477,1.0238095238095237,1.0158730158730158
ER,133,6158,126,127,1.007936507936508,1.0158730158730158,1.0476190476190477,1.0238095238095237,1.0158730158730158
ER,133,6123,126,128,1.0158730158730158,1.0158730158730158,1.0476190476190477,1.0238095238095237,1.007936507936508
ER,133,6134,126,129,1.0238095238095237,1.0158730158730158,1.0476190476190477,1.0158730158730158,1.0158730158730158
ER,133,6169,126,127,1.007936507936508,1.007936507936508,1.0476190476190477,1.0158730158730158,1.0158730158730158
ER,133,6146,126,128,1.0158730158730158,1.007936507936508,1.0476190476190477,1.0238095238095237,1.0238095238095237
ER,133,6165,127,127,1.0,1.0078740157480315,1.0393700787401574,1.0078740157480315,1.0078740157480315
ER,133,6193,126,128,1.0158730158730158,1.0158730158730158,1.0476190476190477,1.0158730158730158,1.0158730158730158
ER,134,3486,121,122,1.0082644628099173,1.0165289256198347,1.0909090909090908,1.0165289256198347,1.024793388429752
ER,134,3583,121,125,1.0330578512396693,1.0330578512396693,1.1074380165289257,1.024793388429752,1.024793388429752
ER,134,3549,121,123,1.0165289256198347,1.0082644628099173,1.0909090909090908,1.0413223140495869,1.0330578512396693
ER,134,3620,122,123,1.0081967213114753,1.0163934426229508,1.0819672131147542,1.0245901639344261,1.040983606557377
ER,134,3616,121,124,1.024793388429752,1.024793388429752,1.0909090909090908,1.0413223140495869,1.024793388429752
ER,134,3554,121,123,1.0165289256198347,1.0165289256198347,1.1074380165289257,1.0413223140495869,1.024793388429752
ER,134,3552,122,124,1.0163934426229508,1.0163934426229508,1.098360655737705,1.0327868852459017,1.0245901639344261
ER,134,3639,122,126,1.0327868852459017,1.0163934426229508,1.0819672131147542,1.040983606557377,1.0245901639344261
ER,134,3593,122,124,1.0163934426229508,1.0081967213114753,1.0819672131147542,1.0163934426229508,1.0327868852459017
ER,134,3648,122,123,1.0081967213114753,1.0163934426229508,1.098360655737705,1.0327868852459017,1.0245901639344261
